latitude,longitude,mean_temperature,uncertainty_std
-86.72253095466814,241.875,-29.105427,1.8566293
-86.72253095466814,243.75,-29.388182,1.8700027
-86.72253095466814,245.625,-29.66443,1.8565631
-86.72253095466814,247.5,-29.914118,1.8752768
-86.72253095466814,249.375,-30.126892,1.8596654
-86.72253095466814,251.25,-30.338161,1.8707966
-86.72253095466814,253.125,-30.495955,1.8729632
-86.72253095466814,255.0,-30.625233,1.856691
-86.72253095466814,256.875,-30.739666,1.840105
-86.72253095466814,258.75,-30.816383,1.8120666
-86.72253095466814,260.625,-30.86322,1.8073764
-86.72253095466814,262.5,-30.85492,1.7868465
-86.72253095466814,264.375,-30.815231,1.7838796
-86.72253095466814,266.25,-30.78318,1.7722812
-86.72253095466814,268.125,-30.716501,1.7733489
-86.72253095466814,270.0,-30.612438,1.7752821
-86.72253095466814,271.875,-30.500544,1.7713048
-86.72253095466814,273.75,-30.380291,1.7487576
-86.72253095466814,275.625,-30.266033,1.732076
-86.72253095466814,277.5,-30.135077,1.7293292
-86.72253095466814,279.375,-30.007986,1.7294215
-86.72253095466814,281.25,-29.874958,1.7308146
-86.72253095466814,283.125,-29.738747,1.721177
-86.72253095466814,285.0,-29.61031,1.7288156
