latitude,longitude,mean_precipitation,uncertainty_std
-60.62039592682648,320.625,2.3761284e-05,6.387863e-06
-60.62039592682648,322.5,2.3193816e-05,6.193303e-06
-60.62039592682648,324.375,2.1885999e-05,6.130157e-06
-60.62039592682648,326.25,2.0949758e-05,6.0656494e-06
-60.62039592682648,328.125,2.096478e-05,5.9840004e-06
-60.62039592682648,330.0,2.1689228e-05,5.868648e-06
-60.62039592682648,331.875,2.2382499e-05,5.8026403e-06
-60.62039592682648,333.75,2.2257114e-05,5.614387e-06
-60.62039592682648,335.625,2.1555683e-05,5.3875824e-06
-60.62039592682648,337.5,2.1340526e-05,5.551957e-06
-60.62039592682648,339.375,2.2155931e-05,6.071492e-06
-60.62039592682648,341.25,2.3579585e-05,6.5245044e-06
-60.62039592682648,343.125,2.4483255e-05,6.6491816e-06
-60.62039592682648,345.0,2.4521616e-05,6.6785788e-06
-60.62039592682648,346.875,2.41165e-05,6.5247004e-06
-60.62039592682648,348.75,2.436446e-05,6.554959e-06
-60.62039592682648,350.625,2.5608753e-05,6.9265825e-06
-60.62039592682648,352.5,2.7131779e-05,7.2961343e-06
-60.62039592682648,354.375,2.7856631e-05,7.2561056e-06
-60.62039592682648,356.25,2.7275375e-05,6.7691635e-06
-60.62039592682648,358.125,2.556562e-05,6.1082274e-06
-58.75520926937993,0.0,2.5170339e-05,6.3795906e-06
-58.75520926937993,1.875,2.600181e-05,6.4068645e-06
-58.75520926937993,3.75,2.7863209e-05,6.5205395e-06
-58.75520926937993,5.625,2.9057657e-05,6.6454927e-06
-58.75520926937993,7.5,2.8467455e-05,6.278085e-06
-58.75520926937993,9.375,2.6894744e-05,6.0351767e-06
-58.75520926937993,11.25,2.5534571e-05,5.8448813e-06
-58.75520926937993,13.125,2.4846924e-05,5.9020713e-06
-58.75520926937993,15.0,2.4889205e-05,5.8509063e-06
-58.75520926937993,16.875,2.5321979e-05,5.9042577e-06
-58.75520926937993,18.75,2.582598e-05,6.108957e-06
-58.75520926937993,20.625,2.6428654e-05,6.0932116e-06
-58.75520926937993,22.5,2.749153e-05,6.1290984e-06
-58.75520926937993,24.375,2.8101196e-05,5.870504e-06
-58.75520926937993,26.25,2.8042765e-05,5.7054235e-06
-58.75520926937993,28.125,2.721564e-05,5.394908e-06
-58.75520926937993,30.0,2.5583506e-05,5.2693485e-06
-58.75520926937993,31.875,2.4349418e-05,5.1555094e-06
-58.75520926937993,33.75,2.4216548e-05,5.03013e-06
-58.75520926937993,35.625,2.5339374e-05,5.16229e-06
-58.75520926937993,37.5,2.6817037e-05,5.4881098e-06
-58.75520926937993,39.375,2.7880971e-05,5.716978e-06
-58.75520926937993,41.25,2.8490153e-05,5.9912777e-06
-58.75520926937993,43.125,2.880589e-05,6.1435285e-06
-58.75520926937993,45.0,2.8783506e-05,6.0793327e-06
-58.75520926937993,46.875,2.8754044e-05,5.8102205e-06
-58.75520926937993,48.75,2.8837081e-05,5.8345836e-06
-58.75520926937993,50.625,2.8435043e-05,6.083054e-06
-58.75520926937993,52.5,2.8137245e-05,6.123138e-06
-58.75520926937993,54.375,2.8149723e-05,6.59177e-06
-58.75520926937993,56.25,2.8239747e-05,7.060414e-06
-58.75520926937993,58.125,2.8476987e-05,7.3527963e-06
-58.75520926937993,60.0,2.889608e-05,7.336593e-06
-58.75520926937993,61.875,2.8707818e-05,7.530872e-06
-58.75520926937993,63.75,2.880759e-05,7.2993043e-06
-58.75520926937993,65.625,2.9140785e-05,7.1422655e-06
-58.75520926937993,67.5,2.915035e-05,6.989658e-06
-58.75520926937993,69.375,2.8870814e-05,6.6904854e-06
-58.75520926937993,71.25,2.8301669e-05,6.3123616e-06
-58.75520926937993,73.125,2.6622465e-05,6.2838867e-06
-58.75520926937993,75.0,2.5488396e-05,6.399162e-06
-58.75520926937993,76.875,2.6123953e-05,6.7850183e-06
-58.75520926937993,78.75,2.6964533e-05,7.150592e-06
-58.75520926937993,80.625,2.7439448e-05,7.061593e-06
-58.75520926937993,82.5,2.6807747e-05,6.556486e-06
-58.75520926937993,84.375,2.526253e-05,5.951126e-06
-58.75520926937993,86.25,2.394399e-05,5.6323092e-06
-58.75520926937993,88.125,2.3662615e-05,5.5352143e-06
-58.75520926937993,90.0,2.419366e-05,5.8696255e-06
-58.75520926937993,91.875,2.486085e-05,6.4179426e-06
-58.75520926937993,93.75,2.5156107e-05,6.936624e-06
-58.75520926937993,95.625,2.5335261e-05,7.1877994e-06
-58.75520926937993,97.5,2.586094e-05,7.0163164e-06
-58.75520926937993,99.375,2.6658434e-05,6.684979e-06
-58.75520926937993,101.25,2.7717435e-05,6.5479962e-06
-58.75520926937993,103.125,2.8141527e-05,6.1226074e-06
-58.75520926937993,105.0,2.753835e-05,5.6544577e-06
-58.75520926937993,106.875,2.6403684e-05,5.1735215e-06
-58.75520926937993,108.75,2.5497522e-05,4.853837e-06
-58.75520926937993,110.625,2.515271e-05,4.905672e-06
-58.75520926937993,112.5,2.5559128e-05,5.1070597e-06
-58.75520926937993,114.375,2.6482607e-05,5.506036e-06
-58.75520926937993,116.25,2.6714317e-05,5.8117084e-06
-58.75520926937993,118.125,2.617166e-05,5.555474e-06
-58.75520926937993,120.0,2.4950043e-05,5.007654e-06
-58.75520926937993,121.875,2.4256751e-05,4.8516713e-06
-58.75520926937993,123.75,2.4317524e-05,4.6870355e-06
-58.75520926937993,125.625,2.4684477e-05,4.8612974e-06
-58.75520926937993,127.5,2.5656442e-05,5.1858506e-06
-58.75520926937993,129.375,2.6589292e-05,5.2963824e-06
-58.75520926937993,131.25,2.7918113e-05,5.470135e-06
-58.75520926937993,133.125,2.8619212e-05,5.7503294e-06
-58.75520926937993,135.0,2.833365e-05,5.489921e-06
-58.75520926937993,136.875,2.7302052e-05,5.2246455e-06
-58.75520926937993,138.75,2.6166636e-05,5.524563e-06
-58.75520926937993,140.625,2.5633573e-05,5.4725733e-06
-58.75520926937993,142.5,2.5643865e-05,5.4114325e-06
-58.75520926937993,144.375,2.6408574e-05,5.6118784e-06
-58.75520926937993,146.25,2.739471e-05,5.5807327e-06
-58.75520926937993,148.125,2.8476501e-05,5.826083e-06
-58.75520926937993,150.0,2.9718838e-05,6.1785404e-06
-58.75520926937993,151.875,3.110123e-05,6.0441953e-06
-58.75520926937993,153.75,3.141521e-05,6.5961085e-06
-58.75520926937993,155.625,3.0837236e-05,6.9468315e-06
-58.75520926937993,157.5,2.959452e-05,6.745833e-06
-58.75520926937993,159.375,2.8534427e-05,6.451501e-06
-58.75520926937993,161.25,2.8620132e-05,6.250556e-06
-58.75520926937993,163.125,2.9765359e-05,6.238508e-06
-58.75520926937993,165.0,3.1111045e-05,6.456188e-06
-58.75520926937993,166.875,3.188619e-05,6.6689963e-06
-58.75520926937993,168.75,3.1871852e-05,6.4728956e-06
-58.75520926937993,170.625,3.1592856e-05,6.2349377e-06
-58.75520926937993,172.5,3.0676467e-05,5.9994286e-06
-58.75520926937993,174.375,3.045443e-05,6.479173e-06
-58.75520926937993,176.25,3.0422369e-05,6.6810444e-06
-58.75520926937993,178.125,3.0158613e-05,7.0872516e-06
-58.75520926937993,180.0,2.9183842e-05,6.746631e-06
-58.75520926937993,181.875,2.832614e-05,6.633318e-06
-58.75520926937993,183.75,2.7856002e-05,6.5312925e-06
-58.75520926937993,185.625,2.8263792e-05,6.396848e-06
-58.75520926937993,187.5,2.9652147e-05,6.3861103e-06
-58.75520926937993,189.375,3.1203654e-05,6.572289e-06
-58.75520926937993,191.25,3.122013e-05,6.637816e-06
-58.75520926937993,193.125,3.0282134e-05,6.064537e-06
-58.75520926937993,195.0,2.8954104e-05,6.2062936e-06
-58.75520926937993,196.875,2.8057979e-05,6.4195997e-06
-58.75520926937993,198.75,2.8755543e-05,6.5910594e-06
-58.75520926937993,200.625,2.9910447e-05,6.6044595e-06
-58.75520926937993,202.5,3.0302908e-05,6.444214e-06
-58.75520926937993,204.375,2.9405892e-05,6.3325583e-06
-58.75520926937993,206.25,2.7798655e-05,6.16618e-06
-58.75520926937993,208.125,2.656938e-05,6.3205466e-06
-58.75520926937993,210.0,2.700407e-05,6.8079125e-06
-58.75520926937993,211.875,2.8724247e-05,7.3356828e-06
-58.75520926937993,213.75,3.0103296e-05,7.426023e-06
-58.75520926937993,215.625,3.0035637e-05,7.141323e-06
-58.75520926937993,217.5,2.889411e-05,6.75994e-06
-58.75520926937993,219.375,2.846223e-05,6.892549e-06
-58.75520926937993,221.25,2.9079638e-05,7.179336e-06
-58.75520926937993,223.125,3.0263815e-05,7.303471e-06
-58.75520926937993,225.0,3.0351172e-05,7.0555016e-06
-58.75520926937993,226.875,2.9405086e-05,6.860533e-06
-58.75520926937993,228.75,2.8275543e-05,6.8301447e-06
-58.75520926937993,230.625,2.7478738e-05,6.888484e-06
-58.75520926937993,232.5,2.772634e-05,6.9789107e-06
-58.75520926937993,234.375,2.7922042e-05,6.887754e-06
-58.75520926937993,236.25,2.7488553e-05,6.8198283e-06
-58.75520926937993,238.125,2.7044885e-05,6.654915e-06
-58.75520926937993,240.0,2.6593041e-05,6.736541e-06
-58.75520926937993,241.875,2.6595422e-05,6.6049006e-06
-58.75520926937993,243.75,2.6735668e-05,6.4957385e-06
-58.75520926937993,245.625,2.6791655e-05,6.1596575e-06
-58.75520926937993,247.5,2.5833906e-05,6.0593284e-06
-58.75520926937993,249.375,2.5386658e-05,5.963076e-06
-58.75520926937993,251.25,2.5645899e-05,6.3507264e-06
-58.75520926937993,253.125,2.7006126e-05,6.8667064e-06
-58.75520926937993,255.0,2.8031798e-05,7.007154e-06
-58.75520926937993,256.875,2.8011864e-05,6.829924e-06
-58.75520926937993,258.75,2.6603619e-05,6.5164277e-06
-58.75520926937993,260.625,2.4855393e-05,5.9358313e-06
-58.75520926937993,262.5,2.4155408e-05,6.0837174e-06
-58.75520926937993,264.375,2.4667892e-05,5.9811405e-06
-58.75520926937993,266.25,2.5639676e-05,6.005865e-06
-58.75520926937993,268.125,2.64325e-05,5.97364e-06
-58.75520926937993,270.0,2.625213e-05,5.6601507e-06
-58.75520926937993,271.875,2.5711843e-05,5.9286463e-06
-58.75520926937993,273.75,2.5607356e-05,5.8283563e-06
-58.75520926937993,275.625,2.6167872e-05,5.8497153e-06
-58.75520926937993,277.5,2.6711909e-05,5.78665e-06
-58.75520926937993,279.375,2.6653139e-05,5.9358576e-06
-58.75520926937993,281.25,2.5971649e-05,6.159249e-06
-58.75520926937993,283.125,2.5697562e-05,6.229888e-06
-58.75520926937993,285.0,2.5705744e-05,6.417854e-06
-58.75520926937993,286.875,2.673082e-05,6.6349494e-06
-58.75520926937993,288.75,2.7126041e-05,6.2767554e-06
-58.75520926937993,290.625,2.626408e-05,6.063816e-06
-58.75520926937993,292.5,2.4527684e-05,6.047505e-06
-58.75520926937993,294.375,2.3530565e-05,5.9546296e-06
-58.75520926937993,296.25,2.5587035e-05,6.2699987e-06
-58.75520926937993,298.125,2.8693783e-05,6.6139473e-06
-58.75520926937993,300.0,3.0812327e-05,6.980049e-06
-58.75520926937993,301.875,3.0111349e-05,6.330087e-06
-58.75520926937993,303.75,2.8312346e-05,5.8140554e-06
-58.75520926937993,305.625,2.6701711e-05,5.5672995e-06
-58.75520926937993,307.5,2.6008054e-05,5.779082e-06
-58.75520926937993,309.375,2.6388736e-05,6.068426e-06
-58.75520926937993,311.25,2.6801034e-05,6.1103524e-06
-58.75520926937993,313.125,2.6076827e-05,6.068583e-06
-58.75520926937993,315.0,2.4640682e-05,6.509641e-06
-58.75520926937993,316.875,2.400063e-05,6.8561985e-06
-58.75520926937993,318.75,2.4595465e-05,6.5996724e-06
-58.75520926937993,320.625,2.5460487e-05,6.5461013e-06
-58.75520926937993,322.5,2.6214562e-05,6.5910767e-06
-58.75520926937993,324.375,2.6072808e-05,6.5742724e-06
-58.75520926937993,326.25,2.571696e-05,6.109734e-06
-58.75520926937993,328.125,2.6089563e-05,6.0389534e-06
-58.75520926937993,330.0,2.7615079e-05,6.2738563e-06
-58.75520926937993,331.875,2.8576227e-05,6.3319158e-06
-58.75520926937993,333.75,2.7951808e-05,6.2757454e-06
-58.75520926937993,335.625,2.6302869e-05,6.071425e-06
-58.75520926937993,337.5,2.5144695e-05,6.1091478e-06
-58.75520926937993,339.375,2.5743422e-05,6.636026e-06
-58.75520926937993,341.25,2.747273e-05,6.9449943e-06
-58.75520926937993,343.125,2.8383787e-05,7.0201318e-06
-58.75520926937993,345.0,2.7126116e-05,6.7233564e-06
-58.75520926937993,346.875,2.49638e-05,6.406578e-06
-58.75520926937993,348.75,2.3682787e-05,6.2265253e-06
-58.75520926937993,350.625,2.428426e-05,6.545481e-06
-58.75520926937993,352.5,2.6289992e-05,7.1881395e-06
-58.75520926937993,354.375,2.7762777e-05,7.478313e-06
-58.75520926937993,356.25,2.7369992e-05,7.0587744e-06
-58.75520926937993,358.125,2.583683e-05,6.65779e-06
-56.89001260135711,0.0,2.6590917e-05,6.046768e-06
-56.89001260135711,1.875,2.8339591e-05,6.3513316e-06
-56.89001260135711,3.75,3.0151563e-05,6.4641654e-06
-56.89001260135711,5.625,2.9802417e-05,6.429494e-06
-56.89001260135711,7.5,2.7589676e-05,6.2591225e-06
-56.89001260135711,9.375,2.5823905e-05,6.1503865e-06
-56.89001260135711,11.25,2.5832416e-05,6.153486e-06
-56.89001260135711,13.125,2.7857563e-05,6.1952433e-06
-56.89001260135711,15.0,3.048628e-05,6.2696336e-06
-56.89001260135711,16.875,3.1127638e-05,6.4197875e-06
-56.89001260135711,18.75,2.9604586e-05,6.580641e-06
-56.89001260135711,20.625,2.7167522e-05,6.340469e-06
-56.89001260135711,22.5,2.587475e-05,5.928403e-06
-56.89001260135711,24.375,2.6255166e-05,5.8331166e-06
-56.89001260135711,26.25,2.7585298e-05,6.1490327e-06
-56.89001260135711,28.125,2.8506214e-05,6.052641e-06
-56.89001260135711,30.0,2.8724377e-05,5.562333e-06
-56.89001260135711,31.875,2.835282e-05,5.2258365e-06
-56.89001260135711,33.75,2.8415905e-05,5.211939e-06
-56.89001260135711,35.625,2.8935494e-05,5.3661392e-06
-56.89001260135711,37.5,2.9622244e-05,5.4123825e-06
-56.89001260135711,39.375,2.9635166e-05,5.5450737e-06
-56.89001260135711,41.25,2.9692274e-05,5.848574e-06
-56.89001260135711,43.125,3.0359695e-05,6.0131783e-06
-56.89001260135711,45.0,3.1759297e-05,6.4233236e-06
-56.89001260135711,46.875,3.3573087e-05,6.6373846e-06
-56.89001260135711,48.75,3.4198234e-05,6.659949e-06
-56.89001260135711,50.625,3.4007426e-05,6.80914e-06
-56.89001260135711,52.5,3.320754e-05,6.825398e-06
-56.89001260135711,54.375,3.3117707e-05,6.920673e-06
-56.89001260135711,56.25,3.354646e-05,7.2046723e-06
-56.89001260135711,58.125,3.3537784e-05,7.072377e-06
-56.89001260135711,60.0,3.2190153e-05,6.5445224e-06
-56.89001260135711,61.875,3.0635878e-05,6.219825e-06
-56.89001260135711,63.75,2.9998515e-05,6.1918286e-06
-56.89001260135711,65.625,3.133955e-05,6.4108613e-06
-56.89001260135711,67.5,3.343027e-05,6.9695043e-06
-56.89001260135711,69.375,3.510249e-05,7.3971432e-06
-56.89001260135711,71.25,3.5165613e-05,7.011213e-06
-56.89001260135711,73.125,3.353648e-05,6.871122e-06
-56.89001260135711,75.0,3.1409065e-05,6.548395e-06
-56.89001260135711,76.875,3.0094217e-05,6.8681784e-06
-56.89001260135711,78.75,3.0654686e-05,7.1507325e-06
-56.89001260135711,80.625,3.2121054e-05,7.083459e-06
-56.89001260135711,82.5,3.2603402e-05,7.1827976e-06
-56.89001260135711,84.375,3.1282565e-05,7.0709816e-06
-56.89001260135711,86.25,2.959264e-05,6.8878085e-06
-56.89001260135711,88.125,2.8582517e-05,6.500972e-06
-56.89001260135711,90.0,2.8636343e-05,6.4806873e-06
-56.89001260135711,91.875,2.8590886e-05,6.524289e-06
-56.89001260135711,93.75,2.8008944e-05,6.4336086e-06
-56.89001260135711,95.625,2.705459e-05,6.387784e-06
-56.89001260135711,97.5,2.6624733e-05,6.1147625e-06
-56.89001260135711,99.375,2.7296855e-05,6.053001e-06
-56.89001260135711,101.25,2.8941326e-05,5.8989235e-06
-56.89001260135711,103.125,3.021846e-05,5.8857368e-06
-56.89001260135711,105.0,3.0705527e-05,5.8045275e-06
-56.89001260135711,106.875,3.051917e-05,5.458907e-06
-56.89001260135711,108.75,3.0100477e-05,5.4231446e-06
-56.89001260135711,110.625,2.9808054e-05,5.561243e-06
-56.89001260135711,112.5,2.94194e-05,5.419235e-06
-56.89001260135711,114.375,2.9038096e-05,5.4990646e-06
-56.89001260135711,116.25,2.9187324e-05,5.5895457e-06
-56.89001260135711,118.125,2.9912908e-05,5.399358e-06
-56.89001260135711,120.0,3.093822e-05,5.1373618e-06
-56.89001260135711,121.875,3.138053e-05,5.150842e-06
-56.89001260135711,123.75,3.0845764e-05,5.0666586e-06
-56.89001260135711,125.625,2.9783821e-05,5.3539748e-06
-56.89001260135711,127.5,2.8675697e-05,5.193335e-06
-56.89001260135711,129.375,2.7571736e-05,4.4960243e-06
-56.89001260135711,131.25,2.7427915e-05,4.6517052e-06
-56.89001260135711,133.125,2.8189177e-05,4.8285815e-06
-56.89001260135711,135.0,2.8771647e-05,5.039589e-06
-56.89001260135711,136.875,2.9187111e-05,5.6069944e-06
-56.89001260135711,138.75,2.9210598e-05,5.711469e-06
-56.89001260135711,140.625,2.962582e-05,6.000261e-06
-56.89001260135711,142.5,3.0387595e-05,6.6391985e-06
-56.89001260135711,144.375,3.0813397e-05,6.5154304e-06
-56.89001260135711,146.25,3.0238436e-05,6.3725365e-06
-56.89001260135711,148.125,2.882154e-05,6.533985e-06
-56.89001260135711,150.0,2.7394975e-05,6.4558385e-06
-56.89001260135711,151.875,2.6684571e-05,6.3081006e-06
-56.89001260135711,153.75,2.7663531e-05,6.2207564e-06
-56.89001260135711,155.625,2.9005801e-05,6.3560947e-06
-56.89001260135711,157.5,2.9907715e-05,6.399161e-06
-56.89001260135711,159.375,3.055417e-05,6.4244127e-06
-56.89001260135711,161.25,3.10371e-05,6.400975e-06
-56.89001260135711,163.125,3.1784693e-05,6.782456e-06
-56.89001260135711,165.0,3.235768e-05,6.517244e-06
-56.89001260135711,166.875,3.2722848e-05,6.68721e-06
-56.89001260135711,168.75,3.2009455e-05,6.469832e-06
-56.89001260135711,170.625,3.048562e-05,6.4929527e-06
-56.89001260135711,172.5,2.9123195e-05,6.4235724e-06
-56.89001260135711,174.375,2.878712e-05,7.01959e-06
-56.89001260135711,176.25,2.8628878e-05,6.948215e-06
-56.89001260135711,178.125,2.9034507e-05,6.9909925e-06
-56.89001260135711,180.0,2.9345261e-05,7.0475894e-06
-56.89001260135711,181.875,2.9529201e-05,7.086389e-06
-56.89001260135711,183.75,2.979754e-05,6.9120456e-06
-56.89001260135711,185.625,2.9961313e-05,6.2443523e-06
-56.89001260135711,187.5,3.088681e-05,6.2626423e-06
-56.89001260135711,189.375,3.1255306e-05,6.596143e-06
-56.89001260135711,191.25,3.138985e-05,6.780849e-06
-56.89001260135711,193.125,3.022894e-05,6.623151e-06
-56.89001260135711,195.0,2.917505e-05,6.6621533e-06
-56.89001260135711,196.875,2.8595918e-05,6.471708e-06
-56.89001260135711,198.75,2.9667357e-05,7.0414626e-06
-56.89001260135711,200.625,3.1291213e-05,7.1458144e-06
-56.89001260135711,202.5,3.199897e-05,7.5597573e-06
-56.89001260135711,204.375,3.1201354e-05,7.95892e-06
-56.89001260135711,206.25,2.9520332e-05,7.527468e-06
-56.89001260135711,208.125,2.8513827e-05,7.1912996e-06
-56.89001260135711,210.0,2.899371e-05,7.576204e-06
-56.89001260135711,211.875,3.0297828e-05,7.749791e-06
-56.89001260135711,213.75,3.080826e-05,7.663762e-06
-56.89001260135711,215.625,2.9256116e-05,7.2370462e-06
-56.89001260135711,217.5,2.683109e-05,6.899093e-06
-56.89001260135711,219.375,2.61372e-05,6.9325433e-06
-56.89001260135711,221.25,2.8512917e-05,7.505735e-06
-56.89001260135711,223.125,3.0857296e-05,7.968707e-06
-56.89001260135711,225.0,3.20045e-05,8.3425e-06
-56.89001260135711,226.875,3.0887044e-05,8.177093e-06
-56.89001260135711,228.75,2.9935218e-05,7.962748e-06
-56.89001260135711,230.625,2.9724359e-05,8.108753e-06
-56.89001260135711,232.5,3.0172805e-05,8.194065e-06
-56.89001260135711,234.375,2.9698987e-05,7.874618e-06
-56.89001260135711,236.25,2.8178938e-05,7.5807116e-06
-56.89001260135711,238.125,2.6547208e-05,7.5059415e-06
-56.89001260135711,240.0,2.613542e-05,7.407825e-06
-56.89001260135711,241.875,2.8191236e-05,7.803488e-06
-56.89001260135711,243.75,3.117117e-05,8.5304255e-06
-56.89001260135711,245.625,3.174371e-05,8.367145e-06
-56.89001260135711,247.5,3.0104686e-05,7.632151e-06
-56.89001260135711,249.375,2.7002283e-05,6.9091247e-06
-56.89001260135711,251.25,2.487021e-05,6.5430245e-06
-56.89001260135711,253.125,2.5014757e-05,6.7496326e-06
-56.89001260135711,255.0,2.6533988e-05,7.095278e-06
-56.89001260135711,256.875,2.8970228e-05,7.300322e-06
-56.89001260135711,258.75,3.0440966e-05,7.0492774e-06
-56.89001260135711,260.625,3.0766554e-05,7.1302265e-06
-56.89001260135711,262.5,3.0814885e-05,7.3746905e-06
-56.89001260135711,264.375,3.037639e-05,6.687626e-06
-56.89001260135711,266.25,2.9569015e-05,6.366317e-06
-56.89001260135711,268.125,2.8155186e-05,5.850454e-06
-56.89001260135711,270.0,2.7905324e-05,5.9774e-06
-56.89001260135711,271.875,2.9194076e-05,6.289445e-06
-56.89001260135711,273.75,3.0774645e-05,6.3942634e-06
-56.89001260135711,275.625,3.125632e-05,6.4881406e-06
-56.89001260135711,277.5,3.0304935e-05,6.2651197e-06
-56.89001260135711,279.375,2.768702e-05,5.9309577e-06
-56.89001260135711,281.25,2.7043776e-05,6.000094e-06
-56.89001260135711,283.125,2.948604e-05,6.886883e-06
-56.89001260135711,285.0,3.5842866e-05,8.267629e-06
-56.89001260135711,286.875,4.425122e-05,1.0228132e-05
-56.89001260135711,288.75,4.811825e-05,9.400029e-06
-56.89001260135711,290.625,4.645775e-05,9.2560085e-06
-56.89001260135711,292.5,3.8985883e-05,7.3935075e-06
-56.89001260135711,294.375,2.9813085e-05,6.008147e-06
-56.89001260135711,296.25,2.5011557e-05,5.4082734e-06
-56.89001260135711,298.125,2.518869e-05,5.811674e-06
-56.89001260135711,300.0,2.7962658e-05,6.3205143e-06
-56.89001260135711,301.875,2.902856e-05,6.674519e-06
-56.89001260135711,303.75,2.801376e-05,6.51393e-06
-56.89001260135711,305.625,2.634985e-05,5.8504834e-06
-56.89001260135711,307.5,2.5528427e-05,5.757269e-06
-56.89001260135711,309.375,2.6388509e-05,6.0990005e-06
-56.89001260135711,311.25,2.7263497e-05,6.428607e-06
-56.89001260135711,313.125,2.6861797e-05,6.3837097e-06
-56.89001260135711,315.0,2.5266912e-05,6.7946808e-06
-56.89001260135711,316.875,2.4355817e-05,6.6746616e-06
-56.89001260135711,318.75,2.5228066e-05,6.621413e-06
-56.89001260135711,320.625,2.6986394e-05,6.542889e-06
-56.89001260135711,322.5,2.7927696e-05,6.435142e-06
-56.89001260135711,324.375,2.6944554e-05,6.2302956e-06
-56.89001260135711,326.25,2.5294921e-05,6.233061e-06
-56.89001260135711,328.125,2.5224572e-05,6.3774582e-06
-56.89001260135711,330.0,2.7673635e-05,6.634256e-06
-56.89001260135711,331.875,3.0336263e-05,6.9079406e-06
-56.89001260135711,333.75,3.098908e-05,7.1279887e-06
-56.89001260135711,335.625,2.928182e-05,7.178871e-06
-56.89001260135711,337.5,2.7474962e-05,7.25458e-06
-56.89001260135711,339.375,2.7817598e-05,7.286035e-06
-56.89001260135711,341.25,2.9767289e-05,7.2953344e-06
-56.89001260135711,343.125,3.1530402e-05,7.6129145e-06
-56.89001260135711,345.0,3.0626532e-05,7.453749e-06
-56.89001260135711,346.875,2.8372286e-05,7.076831e-06
-56.89001260135711,348.75,2.6853972e-05,6.918113e-06
-56.89001260135711,350.625,2.7567927e-05,6.926384e-06
-56.89001260135711,352.5,2.9415402e-05,7.1343334e-06
-56.89001260135711,354.375,3.0064457e-05,7.062216e-06
-56.89001260135711,356.25,2.8279976e-05,6.701027e-06
-56.89001260135711,358.125,2.6600737e-05,6.252817e-06
-55.02480753831166,0.0,3.160807e-05,6.9655134e-06
-55.02480753831166,1.875,3.375061e-05,6.964074e-06
-55.02480753831166,3.75,3.494221e-05,7.0102005e-06
-55.02480753831166,5.625,3.323918e-05,6.927196e-06
-55.02480753831166,7.5,3.041937e-05,6.7311908e-06
-55.02480753831166,9.375,2.91667e-05,6.6962343e-06
-55.02480753831166,11.25,3.0069164e-05,6.664412e-06
-55.02480753831166,13.125,3.2308053e-05,6.7684236e-06
-55.02480753831166,15.0,3.3543623e-05,7.0200867e-06
-55.02480753831166,16.875,3.306576e-05,7.051566e-06
-55.02480753831166,18.75,3.117924e-05,6.936062e-06
-55.02480753831166,20.625,2.9124712e-05,6.5474524e-06
-55.02480753831166,22.5,2.8338423e-05,6.117979e-06
-55.02480753831166,24.375,2.896763e-05,6.1569476e-06
-55.02480753831166,26.25,3.0526902e-05,6.34169e-06
-55.02480753831166,28.125,3.225422e-05,6.639536e-06
-55.02480753831166,30.0,3.275987e-05,6.3694943e-06
-55.02480753831166,31.875,3.233371e-05,6.311823e-06
-55.02480753831166,33.75,3.2288328e-05,6.596863e-06
-55.02480753831166,35.625,3.284387e-05,6.916134e-06
-55.02480753831166,37.5,3.2983542e-05,6.950835e-06
-55.02480753831166,39.375,3.2188047e-05,6.7517e-06
-55.02480753831166,41.25,3.1020758e-05,6.8546638e-06
-55.02480753831166,43.125,3.0483845e-05,6.3384823e-06
-55.02480753831166,45.0,3.1042302e-05,6.1815254e-06
-55.02480753831166,46.875,3.20754e-05,5.9464232e-06
-55.02480753831166,48.75,3.262814e-05,6.1182245e-06
-55.02480753831166,50.625,3.242211e-05,6.417436e-06
-55.02480753831166,52.5,3.268551e-05,6.798242e-06
-55.02480753831166,54.375,3.397422e-05,7.0487627e-06
-55.02480753831166,56.25,3.6438683e-05,7.4552486e-06
-55.02480753831166,58.125,3.8891885e-05,7.788082e-06
-55.02480753831166,60.0,3.8818907e-05,6.9857674e-06
-55.02480753831166,61.875,3.680151e-05,6.5271797e-06
-55.02480753831166,63.75,3.5705292e-05,6.5321424e-06
-55.02480753831166,65.625,3.5558918e-05,7.125591e-06
-55.02480753831166,67.5,3.6586065e-05,7.4966806e-06
-55.02480753831166,69.375,3.7817455e-05,7.360518e-06
-55.02480753831166,71.25,3.816956e-05,7.5216885e-06
-55.02480753831166,73.125,3.8196315e-05,7.3171e-06
-55.02480753831166,75.0,3.594133e-05,6.744516e-06
-55.02480753831166,76.875,3.2528318e-05,6.894701e-06
-55.02480753831166,78.75,2.9924839e-05,6.6850853e-06
-55.02480753831166,80.625,3.0393854e-05,6.685269e-06
-55.02480753831166,82.5,3.193321e-05,6.7341734e-06
-55.02480753831166,84.375,3.301095e-05,7.033658e-06
-55.02480753831166,86.25,3.352826e-05,6.956561e-06
-55.02480753831166,88.125,3.4089062e-05,7.1133118e-06
-55.02480753831166,90.0,3.5317742e-05,7.171474e-06
-55.02480753831166,91.875,3.558285e-05,7.351974e-06
-55.02480753831166,93.75,3.468604e-05,7.1164964e-06
-55.02480753831166,95.625,3.2882544e-05,6.488417e-06
-55.02480753831166,97.5,3.13901e-05,5.9092085e-06
-55.02480753831166,99.375,3.1027812e-05,5.2480095e-06
-55.02480753831166,101.25,3.0907773e-05,5.333276e-06
-55.02480753831166,103.125,3.0643554e-05,5.180416e-06
